Stoplight Parrotfish,Peacock Flounder,48.0
Stoplight Parrotfish,Longsnout Bufferflyfish,36.0
Stoplight Parrotfish,Spanish Mackerel,26.0
Stoplight Parrotfish,American Eel,2.0
Stoplight Parrotfish,Pink Shrimp,22.0
Stoplight Parrotfish,Atlantic Sailfish,25.0
Stoplight Parrotfish,Reef Croaker,30.0
Stoplight Parrotfish,Lemon Shark,51.0
Stoplight Parrotfish,Barred Hamlet,55.0
Stoplight Parrotfish,Crevalle Jack,55.0
Stoplight Parrotfish,Hogfish,57.0
Stoplight Parrotfish,French Grunt,62.0
Stoplight Parrotfish,Sergeant Major,31.0
Stoplight Parrotfish,Jolthead Porgy,60.0
Stoplight Parrotfish,Bluehead Wrasse,47.0
Stoplight Parrotfish,Pinfish,42.0
Stoplight Parrotfish,Snook,43.0
Stoplight Parrotfish,Spanish Sardine,46.0
Stoplight Parrotfish,Striped Mullet,22.0
Stoplight Parrotfish,Yellowfin Mojarra,22.0
Stoplight Parrotfish,Mutton Snapper,69.0
Stoplight Parrotfish,Black Tip Shark,40.0
Stoplight Parrotfish,Tarpon,43.0
Stoplight Parrotfish,Ladyfish,10.0
Stoplight Parrotfish,King Mackerel,67.0
Stoplight Parrotfish,Long-Spined Sea Urchin,68.0
Stoplight Parrotfish,Red Drum,17.0
Stoplight Parrotfish,Mangrove Species Rivulus,8.0
Stoplight Parrotfish,Bar Jack,59.0
Stoplight Parrotfish,Gray Snapper,70.0
Stoplight Parrotfish,Great Barracuda,56.0
Stoplight Parrotfish,Carribean Spiny Lobster,63.0
Stoplight Parrotfish,Cobia,52.0
Stoplight Parrotfish,Schoolmaster Snapper,63.0
Stoplight Parrotfish,Oyster Toadfish,41.0
Stoplight Parrotfish,Florida Pompano,18.0
Gulf Flounder,Yellowtail Snapper,80.0
Gulf Flounder,Bucktooth (Emerald) Parrotfish,34.0
Gulf Flounder,Spanish Spotted Lobster,36.0
Gulf Flounder,Bonefish,101.0
Gulf Flounder,Tripletail,84.0
Gulf Flounder,Queen Conch,96.0
Gulf Flounder,Atlantic Spadefish,123.0
Gulf Flounder,Brown Shrimp,84.0
Gulf Flounder,Black Margate,89.0
Gulf Flounder,Dusky Squirrelfish,79.0
Gulf Flounder,Florida Stone Crab,74.0
Gulf Flounder,Sheepshead Minnow,94.0
Gulf Flounder,Spotted Sea Trout,124.0
Gulf Flounder,Queen Triggerfish,76.0
Gulf Flounder,Green Moray,106.0
Gulf Flounder,French Angelfish,52.0
Gulf Flounder,Spotted Eagle Ray,126.0
Gulf Flounder,Black Grouper,88.0
Gulf Flounder,Permit,124.0
Gulf Flounder,Cero Mackerel,66.0
Gulf Flounder,Florida Gar,50.0
Gulf Flounder,Carribean Reef Squid,36.0
Gulf Flounder,Goliath Grouper,83.0
Gulf Flounder,Peacock Flounder,58.0
Gulf Flounder,Longsnout Bufferflyfish,48.0
Gulf Flounder,Spanish Mackerel,25.0
Gulf Flounder,American Eel,91.0
Gulf Flounder,Pink Shrimp,82.0
Gulf Flounder,Reef Croaker,38.0
Gulf Flounder,Atlantic Sailfish,27.0
Gulf Flounder,Lemon Shark,94.0
Gulf Flounder,Barred Hamlet,92.0
Gulf Flounder,Crevalle Jack,133.0
Gulf Flounder,Hogfish,59.0
Gulf Flounder,French Grunt,68.0
Gulf Flounder,Sergeant Major,38.0
Gulf Flounder,Jolthead Porgy,59.0
Gulf Flounder,Bluehead Wrasse,46.0
Gulf Flounder,Pinfish,126.0
Gulf Flounder,Snook,126.0
Gulf Flounder,Spanish Sardine,174.0
Gulf Flounder,Striped Mullet,128.0
Gulf Flounder,Yellowfin Mojarra,46.0
Gulf Flounder,Mutton Snapper,146.0
Gulf Flounder,Black Tip Shark,81.0
Gulf Flounder,Tarpon,152.0
Gulf Flounder,Red Drum,143.0
Gulf Flounder,King Mackerel,118.0
Gulf Flounder,Long-Spined Sea Urchin,96.0
Gulf Flounder,Ladyfish,34.0
Gulf Flounder,Mangrove Species Rivulus,52.0
Gulf Flounder,Bar Jack,71.0
Gulf Flounder,Gray Snapper,179.0
Gulf Flounder,Great Barracuda,114.0
Gulf Flounder,Cobia,117.0
Gulf Flounder,Carribean Spiny Lobster,65.0
Gulf Flounder,Schoolmaster Snapper,110.0
Gulf Flounder,Oyster Toadfish,166.0
Gulf Flounder,Florida Pompano,100.0
Yellowtail Snapper,Bucktooth (Emerald) Parrotfish,25.0
Yellowtail Snapper,Spanish Spotted Lobster,40.0
Yellowtail Snapper,Bonefish,32.0
Yellowtail Snapper,Tripletail,56.0
Yellowtail Snapper,Queen Conch,80.0
Yellowtail Snapper,Atlantic Spadefish,63.0
Yellowtail Snapper,Brown Shrimp,30.0
Yellowtail Snapper,Black Margate,66.0
Yellowtail Snapper,Dusky Squirrelfish,51.0
Yellowtail Snapper,Florida Stone Crab,39.0
Yellowtail Snapper,Spotted Sea Trout,36.0
Yellowtail Snapper,Sheepshead Minnow,17.0
Yellowtail Snapper,Queen Triggerfish,64.0
Yellowtail Snapper,Green Moray,71.0
Yellowtail Snapper,French Angelfish,51.0
Yellowtail Snapper,Spotted Eagle Ray,58.0
Yellowtail Snapper,Black Grouper,70.0
Yellowtail Snapper,Permit,78.0
Yellowtail Snapper,Cero Mackerel,60.0
Yellowtail Snapper,Florida Gar,1.0
Yellowtail Snapper,Carribean Reef Squid,49.0
Yellowtail Snapper,Goliath Grouper,53.0
Yellowtail Snapper,Peacock Flounder,51.0
Yellowtail Snapper,Longsnout Bufferflyfish,41.0
Yellowtail Snapper,Spanish Mackerel,25.0
Yellowtail Snapper,American Eel,15.0
Yellowtail Snapper,Pink Shrimp,30.0
Yellowtail Snapper,Atlantic Sailfish,24.0
Yellowtail Snapper,Reef Croaker,37.0
Yellowtail Snapper,Lemon Shark,58.0
Yellowtail Snapper,Barred Hamlet,68.0
Yellowtail Snapper,Crevalle Jack,72.0
Yellowtail Snapper,Hogfish,62.0
Yellowtail Snapper,French Grunt,66.0
Yellowtail Snapper,Sergeant Major,37.0
Yellowtail Snapper,Jolthead Porgy,65.0
Yellowtail Snapper,Bluehead Wrasse,52.0
Yellowtail Snapper,Pinfish,44.0
Yellowtail Snapper,Snook,48.0
Yellowtail Snapper,Spanish Sardine,72.0
Yellowtail Snapper,Striped Mullet,29.0
Yellowtail Snapper,Yellowfin Mojarra,24.0
Yellowtail Snapper,Mutton Snapper,81.0
Yellowtail Snapper,Black Tip Shark,46.0
Yellowtail Snapper,Tarpon,52.0
Yellowtail Snapper,Red Drum,32.0
Yellowtail Snapper,King Mackerel,82.0
Yellowtail Snapper,Long-Spined Sea Urchin,80.0
Yellowtail Snapper,Ladyfish,7.0
Yellowtail Snapper,Mangrove Species Rivulus,4.0
Yellowtail Snapper,Bar Jack,63.0
Yellowtail Snapper,Gray Snapper,83.0
Yellowtail Snapper,Great Barracuda,69.0
Yellowtail Snapper,Cobia,71.0
Yellowtail Snapper,Carribean Spiny Lobster,64.0
Yellowtail Snapper,Schoolmaster Snapper,73.0
Yellowtail Snapper,Oyster Toadfish,58.0
Yellowtail Snapper,Florida Pompano,39.0
Bucktooth (Emerald) Parrotfish,Bonefish,21.0
Bucktooth (Emerald) Parrotfish,Tripletail,19.0
Bucktooth (Emerald) Parrotfish,Queen Conch,32.0
Bucktooth (Emerald) Parrotfish,Atlantic Spadefish,13.0
Bucktooth (Emerald) Parrotfish,Brown Shrimp,20.0
Bucktooth (Emerald) Parrotfish,Florida Stone Crab,21.0
Bucktooth (Emerald) Parrotfish,Spotted Sea Trout,30.0
Bucktooth (Emerald) Parrotfish,Sheepshead Minnow,20.0
Bucktooth (Emerald) Parrotfish,Queen Triggerfish,17.0
Bucktooth (Emerald) Parrotfish,Green Moray,10.0
Bucktooth (Emerald) Parrotfish,Spotted Eagle Ray,25.0
Bucktooth (Emerald) Parrotfish,Black Grouper,8.0
Bucktooth (Emerald) Parrotfish,Permit,37.0
Bucktooth (Emerald) Parrotfish,Cero Mackerel,4.0
Bucktooth (Emerald) Parrotfish,Carribean Reef Squid,17.0
Bucktooth (Emerald) Parrotfish,Goliath Grouper,8.0
Bucktooth (Emerald) Parrotfish,Peacock Flounder,8.0
Bucktooth (Emerald) Parrotfish,Spanish Mackerel,6.0
Bucktooth (Emerald) Parrotfish,American Eel,4.0
Bucktooth (Emerald) Parrotfish,Pink Shrimp,22.0
Bucktooth (Emerald) Parrotfish,Atlantic Sailfish,8.0
Bucktooth (Emerald) Parrotfish,Reef Croaker,4.0
Bucktooth (Emerald) Parrotfish,Lemon Shark,24.0
Bucktooth (Emerald) Parrotfish,Barred Hamlet,8.0
Bucktooth (Emerald) Parrotfish,Crevalle Jack,32.0
Bucktooth (Emerald) Parrotfish,Hogfish,16.0
Bucktooth (Emerald) Parrotfish,French Grunt,12.0
Bucktooth (Emerald) Parrotfish,Jolthead Porgy,32.0
Bucktooth (Emerald) Parrotfish,Bluehead Wrasse,8.0
Bucktooth (Emerald) Parrotfish,Pinfish,38.0
Bucktooth (Emerald) Parrotfish,Snook,27.0
Bucktooth (Emerald) Parrotfish,Spanish Sardine,30.0
Bucktooth (Emerald) Parrotfish,Striped Mullet,32.0
Bucktooth (Emerald) Parrotfish,Yellowfin Mojarra,15.0
Bucktooth (Emerald) Parrotfish,Mutton Snapper,25.0
Bucktooth (Emerald) Parrotfish,Black Tip Shark,24.0
Bucktooth (Emerald) Parrotfish,Tarpon,26.0
Bucktooth (Emerald) Parrotfish,Red Drum,23.0
Bucktooth (Emerald) Parrotfish,King Mackerel,22.0
Bucktooth (Emerald) Parrotfish,Long-Spined Sea Urchin,32.0
Bucktooth (Emerald) Parrotfish,Ladyfish,4.0
Bucktooth (Emerald) Parrotfish,Bar Jack,14.0
Bucktooth (Emerald) Parrotfish,Gray Snapper,26.0
Bucktooth (Emerald) Parrotfish,Great Barracuda,27.0
Bucktooth (Emerald) Parrotfish,Cobia,20.0
Bucktooth (Emerald) Parrotfish,Carribean Spiny Lobster,8.0
Bucktooth (Emerald) Parrotfish,Schoolmaster Snapper,18.0
Bucktooth (Emerald) Parrotfish,Oyster Toadfish,22.0
Bucktooth (Emerald) Parrotfish,Florida Pompano,24.0
Spanish Spotted Lobster,Bonefish,2.0
Spanish Spotted Lobster,Tripletail,21.0
Spanish Spotted Lobster,Queen Conch,114.0
Spanish Spotted Lobster,Atlantic Spadefish,51.0
Spanish Spotted Lobster,Black Margate,70.0
Spanish Spotted Lobster,Dusky Squirrelfish,56.0
Spanish Spotted Lobster,Florida Stone Crab,36.0
Spanish Spotted Lobster,Spotted Sea Trout,6.0
Spanish Spotted Lobster,Queen Triggerfish,76.0
Spanish Spotted Lobster,Green Moray,78.0
Spanish Spotted Lobster,French Angelfish,72.0
Spanish Spotted Lobster,Spotted Eagle Ray,45.0
Spanish Spotted Lobster,Black Grouper,78.0
Spanish Spotted Lobster,Cero Mackerel,68.0
Spanish Spotted Lobster,Permit,59.0
Spanish Spotted Lobster,Carribean Reef Squid,32.0
Spanish Spotted Lobster,Goliath Grouper,80.0
Spanish Spotted Lobster,Peacock Flounder,38.0
Spanish Spotted Lobster,Longsnout Bufferflyfish,58.0
Spanish Spotted Lobster,Spanish Mackerel,23.0
Spanish Spotted Lobster,Reef Croaker,48.0
Spanish Spotted Lobster,Atlantic Sailfish,10.0
Spanish Spotted Lobster,Lemon Shark,45.0
Spanish Spotted Lobster,Barred Hamlet,74.0
Spanish Spotted Lobster,Crevalle Jack,38.0
Spanish Spotted Lobster,Hogfish,62.0
Spanish Spotted Lobster,French Grunt,69.0
Spanish Spotted Lobster,Sergeant Major,49.0
Spanish Spotted Lobster,Jolthead Porgy,63.0
Spanish Spotted Lobster,Bluehead Wrasse,69.0
Spanish Spotted Lobster,Pinfish,10.0
Spanish Spotted Lobster,Snook,39.0
Spanish Spotted Lobster,Spanish Sardine,42.0
Spanish Spotted Lobster,Yellowfin Mojarra,6.0
Spanish Spotted Lobster,Mutton Snapper,54.0
Spanish Spotted Lobster,Black Tip Shark,27.0
Spanish Spotted Lobster,Tarpon,24.0
Spanish Spotted Lobster,Red Drum,5.0
Spanish Spotted Lobster,King Mackerel,68.0
Spanish Spotted Lobster,Long-Spined Sea Urchin,80.0
Spanish Spotted Lobster,Bar Jack,58.0
Spanish Spotted Lobster,Gray Snapper,54.0
Spanish Spotted Lobster,Great Barracuda,48.0
Spanish Spotted Lobster,Carribean Spiny Lobster,85.0
Spanish Spotted Lobster,Cobia,50.0
Spanish Spotted Lobster,Schoolmaster Snapper,49.0
Spanish Spotted Lobster,Oyster Toadfish,40.0
Spanish Spotted Lobster,Florida Pompano,10.0
Bonefish,Tripletail,35.0
Bonefish,Queen Conch,20.0
Bonefish,Atlantic Spadefish,45.0
Bonefish,Brown Shrimp,40.0
Bonefish,Black Margate,16.0
Bonefish,Dusky Squirrelfish,15.0
Bonefish,Florida Stone Crab,23.0
Bonefish,Spotted Sea Trout,50.0
Bonefish,Sheepshead Minnow,16.0
Bonefish,Queen Triggerfish,17.0
Bonefish,Green Moray,25.0
Bonefish,French Angelfish,4.0
Bonefish,Spotted Eagle Ray,52.0
Bonefish,Black Grouper,15.0
Bonefish,Permit,61.0
Bonefish,Cero Mackerel,9.0
Bonefish,Florida Gar,6.0
Bonefish,Carribean Reef Squid,12.0
Bonefish,Goliath Grouper,10.0
Bonefish,Peacock Flounder,19.0
Bonefish,Longsnout Bufferflyfish,6.0
Bonefish,Spanish Mackerel,8.0
Bonefish,American Eel,41.0
Bonefish,Pink Shrimp,44.0
Bonefish,Atlantic Sailfish,15.0
Bonefish,Reef Croaker,8.0
Bonefish,Lemon Shark,38.0
Bonefish,Barred Hamlet,20.0
Bonefish,Crevalle Jack,45.0
Bonefish,Hogfish,12.0
Bonefish,French Grunt,12.0
Bonefish,Sergeant Major,4.0
Bonefish,Jolthead Porgy,12.0
Bonefish,Bluehead Wrasse,4.0
Bonefish,Pinfish,40.0
Bonefish,Snook,31.0
Bonefish,Spanish Sardine,69.0
Bonefish,Striped Mullet,57.0
Bonefish,Yellowfin Mojarra,16.0
Bonefish,Mutton Snapper,55.0
Bonefish,Black Tip Shark,38.0
Bonefish,Tarpon,59.0
Bonefish,Red Drum,60.0
Bonefish,King Mackerel,48.0
Bonefish,Long-Spined Sea Urchin,20.0
Bonefish,Ladyfish,5.0
Bonefish,Bar Jack,25.0
Bonefish,Gray Snapper,61.0
Bonefish,Great Barracuda,39.0
Bonefish,Cobia,54.0
Bonefish,Carribean Spiny Lobster,13.0
Bonefish,Schoolmaster Snapper,35.0
Bonefish,Oyster Toadfish,54.0
Bonefish,Florida Pompano,65.0
Tripletail,Queen Conch,44.0
Tripletail,Atlantic Spadefish,59.0
Tripletail,Brown Shrimp,18.0
Tripletail,Black Margate,43.0
Tripletail,Dusky Squirrelfish,34.0
Tripletail,Florida Stone Crab,28.0
Tripletail,Spotted Sea Trout,33.0
Tripletail,Sheepshead Minnow,29.0
Tripletail,Queen Triggerfish,37.0
Tripletail,Green Moray,54.0
Tripletail,French Angelfish,28.0
Tripletail,Spotted Eagle Ray,52.0
Tripletail,Black Grouper,42.0
Tripletail,Permit,54.0
Tripletail,Cero Mackerel,37.0
Tripletail,Florida Gar,5.0
Tripletail,Carribean Reef Squid,30.0
Tripletail,Goliath Grouper,47.0
Tripletail,Peacock Flounder,50.0
Tripletail,Longsnout Bufferflyfish,25.0
Tripletail,Spanish Mackerel,19.0
Tripletail,American Eel,23.0
Tripletail,Pink Shrimp,24.0
Tripletail,Atlantic Sailfish,36.0
Tripletail,Reef Croaker,17.0
Tripletail,Lemon Shark,50.0
Tripletail,Barred Hamlet,39.0
Tripletail,Crevalle Jack,56.0
Tripletail,Hogfish,30.0
Tripletail,French Grunt,36.0
Tripletail,Sergeant Major,16.0
Tripletail,Jolthead Porgy,32.0
Tripletail,Bluehead Wrasse,27.0
Tripletail,Pinfish,49.0
Tripletail,Snook,55.0
Tripletail,Spanish Sardine,69.0
Tripletail,Striped Mullet,38.0
Tripletail,Yellowfin Mojarra,29.0
Tripletail,Mutton Snapper,69.0
Tripletail,Black Tip Shark,43.0
Tripletail,Tarpon,58.0
Tripletail,Red Drum,40.0
Tripletail,King Mackerel,69.0
Tripletail,Long-Spined Sea Urchin,44.0
Tripletail,Ladyfish,13.0
Tripletail,Mangrove Species Rivulus,20.0
Tripletail,Bar Jack,52.0
Tripletail,Gray Snapper,77.0
Tripletail,Great Barracuda,55.0
Tripletail,Cobia,71.0
Tripletail,Carribean Spiny Lobster,48.0
Tripletail,Schoolmaster Snapper,55.0
Tripletail,Oyster Toadfish,55.0
Tripletail,Florida Pompano,42.0
Queen Conch,Atlantic Spadefish,92.0
Queen Conch,Brown Shrimp,16.0
Queen Conch,Black Margate,112.0
Queen Conch,Dusky Squirrelfish,88.0
Queen Conch,Florida Stone Crab,92.0
Queen Conch,Sheepshead Minnow,18.0
Queen Conch,Spotted Sea Trout,38.0
Queen Conch,Queen Triggerfish,170.0
Queen Conch,Green Moray,168.0
Queen Conch,French Angelfish,146.0
Queen Conch,Spotted Eagle Ray,80.0
Queen Conch,Cero Mackerel,143.0
Queen Conch,Permit,112.0
Queen Conch,Black Grouper,128.0
Queen Conch,Carribean Reef Squid,94.0
Queen Conch,Goliath Grouper,124.0
Queen Conch,Peacock Flounder,60.0
Queen Conch,Longsnout Bufferflyfish,88.0
Queen Conch,Spanish Mackerel,36.0
Queen Conch,Pink Shrimp,16.0
Queen Conch,Reef Croaker,70.0
Queen Conch,Atlantic Sailfish,16.0
Queen Conch,Lemon Shark,80.0
Queen Conch,Barred Hamlet,120.0
Queen Conch,Crevalle Jack,84.0
Queen Conch,Hogfish,108.0
Queen Conch,French Grunt,153.0
Queen Conch,Sergeant Major,72.0
Queen Conch,Jolthead Porgy,116.0
Queen Conch,Bluehead Wrasse,138.0
Queen Conch,Pinfish,48.0
Queen Conch,Snook,88.0
Queen Conch,Spanish Sardine,102.0
Queen Conch,Striped Mullet,24.0
Queen Conch,Yellowfin Mojarra,28.0
Queen Conch,Mutton Snapper,104.0
Queen Conch,Black Tip Shark,56.0
Queen Conch,Tarpon,64.0
Queen Conch,Red Drum,33.0
Queen Conch,King Mackerel,116.0
Queen Conch,Long-Spined Sea Urchin,160.0
Queen Conch,Ladyfish,5.0
Queen Conch,Bar Jack,88.0
Queen Conch,Gray Snapper,108.0
Queen Conch,Great Barracuda,92.0
Queen Conch,Cobia,112.0
Queen Conch,Carribean Spiny Lobster,136.0
Queen Conch,Schoolmaster Snapper,88.0
Queen Conch,Oyster Toadfish,106.0
Queen Conch,Florida Pompano,32.0
Atlantic Spadefish,Brown Shrimp,42.0
Atlantic Spadefish,Black Margate,81.0
Atlantic Spadefish,Dusky Squirrelfish,60.0
Atlantic Spadefish,Florida Stone Crab,48.0
Atlantic Spadefish,Sheepshead Minnow,31.0
Atlantic Spadefish,Spotted Sea Trout,52.0
Atlantic Spadefish,Queen Triggerfish,80.0
Atlantic Spadefish,Green Moray,98.0
Atlantic Spadefish,French Angelfish,67.0
Atlantic Spadefish,Spotted Eagle Ray,92.0
Atlantic Spadefish,Black Grouper,87.0
Atlantic Spadefish,Cero Mackerel,71.0
Atlantic Spadefish,Permit,93.0
Atlantic Spadefish,Florida Gar,7.0
Atlantic Spadefish,Carribean Reef Squid,43.0
Atlantic Spadefish,Goliath Grouper,78.0
Atlantic Spadefish,Peacock Flounder,52.0
Atlantic Spadefish,Longsnout Bufferflyfish,58.0
Atlantic Spadefish,Spanish Mackerel,28.0
Atlantic Spadefish,American Eel,27.0
Atlantic Spadefish,Pink Shrimp,46.0
Atlantic Spadefish,Reef Croaker,45.0
Atlantic Spadefish,Atlantic Sailfish,20.0
Atlantic Spadefish,Lemon Shark,76.0
Atlantic Spadefish,Barred Hamlet,81.0
Atlantic Spadefish,Crevalle Jack,76.0
Atlantic Spadefish,Hogfish,68.0
Atlantic Spadefish,French Grunt,78.0
Atlantic Spadefish,Sergeant Major,48.0
Atlantic Spadefish,Jolthead Porgy,62.0
Atlantic Spadefish,Bluehead Wrasse,60.0
Atlantic Spadefish,Pinfish,55.0
Atlantic Spadefish,Snook,61.0
Atlantic Spadefish,Spanish Sardine,101.0
Atlantic Spadefish,Striped Mullet,46.0
Atlantic Spadefish,Yellowfin Mojarra,31.0
Atlantic Spadefish,Mutton Snapper,102.0
Atlantic Spadefish,Black Tip Shark,59.0
Atlantic Spadefish,Ladyfish,17.0
Atlantic Spadefish,Red Drum,59.0
Atlantic Spadefish,King Mackerel,92.0
Atlantic Spadefish,Long-Spined Sea Urchin,92.0
Atlantic Spadefish,Tarpon,82.0
Atlantic Spadefish,Mangrove Species Rivulus,28.0
Atlantic Spadefish,Bar Jack,67.0
Atlantic Spadefish,Gray Snapper,112.0
Atlantic Spadefish,Great Barracuda,88.0
Atlantic Spadefish,Carribean Spiny Lobster,72.0
Atlantic Spadefish,Cobia,79.0
Atlantic Spadefish,Schoolmaster Snapper,85.0
Atlantic Spadefish,Oyster Toadfish,91.0
Atlantic Spadefish,Florida Pompano,46.0
Brown Shrimp,Black Margate,8.0
Brown Shrimp,Dusky Squirrelfish,10.0
Brown Shrimp,Florida Stone Crab,16.0
Brown Shrimp,Spotted Sea Trout,68.0
Brown Shrimp,Sheepshead Minnow,32.0
Brown Shrimp,Queen Triggerfish,8.0
Brown Shrimp,Green Moray,10.0
Brown Shrimp,Spotted Eagle Ray,44.0
Brown Shrimp,Black Grouper,14.0
Brown Shrimp,Permit,36.0
Brown Shrimp,Cero Mackerel,6.0
Brown Shrimp,Florida Gar,16.0
Brown Shrimp,Carribean Reef Squid,16.0
Brown Shrimp,Goliath Grouper,18.0
Brown Shrimp,Peacock Flounder,4.0
Brown Shrimp,Spanish Mackerel,4.0
Brown Shrimp,American Eel,30.0
Brown Shrimp,Pink Shrimp,84.0
Brown Shrimp,Atlantic Sailfish,10.0
Brown Shrimp,Reef Croaker,8.0
Brown Shrimp,Lemon Shark,24.0
Brown Shrimp,Barred Hamlet,20.0
Brown Shrimp,Crevalle Jack,46.0
Brown Shrimp,Hogfish,16.0
Brown Shrimp,French Grunt,12.0
Brown Shrimp,Jolthead Porgy,16.0
Brown Shrimp,Bluehead Wrasse,4.0
Brown Shrimp,Pinfish,69.0
Brown Shrimp,Snook,39.0
Brown Shrimp,Spanish Sardine,46.0
Brown Shrimp,Striped Mullet,56.0
Brown Shrimp,Yellowfin Mojarra,20.0
Brown Shrimp,Mutton Snapper,46.0
Brown Shrimp,Black Tip Shark,24.0
Brown Shrimp,Tarpon,44.0
Brown Shrimp,Red Drum,66.0
Brown Shrimp,King Mackerel,26.0
Brown Shrimp,Ladyfish,22.0
Brown Shrimp,Long-Spined Sea Urchin,16.0
Brown Shrimp,Mangrove Species Rivulus,16.0
Brown Shrimp,Bar Jack,18.0
Brown Shrimp,Gray Snapper,52.0
Brown Shrimp,Great Barracuda,40.0
Brown Shrimp,Cobia,24.0
Brown Shrimp,Carribean Spiny Lobster,12.0
Brown Shrimp,Schoolmaster Snapper,44.0
Brown Shrimp,Oyster Toadfish,62.0
Brown Shrimp,Florida Pompano,24.0
Black Margate,Dusky Squirrelfish,88.0
Black Margate,Florida Stone Crab,52.0
Black Margate,Spotted Sea Trout,21.0
Black Margate,Sheepshead Minnow,3.0
Black Margate,Queen Triggerfish,100.0
Black Margate,Green Moray,114.0
Black Margate,French Angelfish,92.0
Black Margate,Spotted Eagle Ray,63.0
Black Margate,Black Grouper,113.0
Black Margate,Cero Mackerel,97.0
Black Margate,Permit,81.0
Black Margate,Florida Gar,1.0
Black Margate,Carribean Reef Squid,43.0
Black Margate,Goliath Grouper,75.0
Black Margate,Peacock Flounder,58.0
Black Margate,Longsnout Bufferflyfish,74.0
Black Margate,Spanish Mackerel,32.0
Black Margate,American Eel,13.0
Black Margate,Pink Shrimp,8.0
Black Margate,Reef Croaker,59.0
Black Margate,Atlantic Sailfish,17.0
Black Margate,Lemon Shark,63.0
Black Margate,Barred Hamlet,106.0
Black Margate,Crevalle Jack,73.0
Black Margate,Hogfish,82.0
Black Margate,French Grunt,96.0
Black Margate,Sergeant Major,64.0
Black Margate,Jolthead Porgy,78.0
